game_id,turn_number,player,piece_moved,from_square,to_square,move_duration_sec,eval_score,is_promotion,promotion_piece
G20240901153900074,79,white,rook,c5,g4,0.0,2.05,False,
G20240901153900074,80,black,rook,a8,h1,22.95,3.74,False,
G20240901153900074,81,white,rook,b1,b5,0.0,3.33,False,
G20240901153900074,82,black,bishop,a3,e2,18.93,4.56,False,
G20240901153900074,83,white,bishop,e3,b3,0.0,4.44,False,
G20240901153900074,84,black,knight,f2,e1,9.0,4.77,False,
G20240901153900074,85,white,pawn,e5,f7,0.0,5.62,False,
G20240901153900074,86,black,bishop,f4,d2,16.33,5.66,False,
G20240901153900074,87,white,queen,f8,g5,0.0,4.76,False,
G20240901153900074,88,black,queen,f5,e8,12.79,4.05,False,
G20240901153900074,89,white,knight,e2,h2,0.0,4.23,False,
G20240901153900074,90,black,queen,c7,d2,15.52,4.08,False,
G20240901153900074,91,white,pawn,a3,a7,0.0,4.95,False,
G20240901153900074,92,black,pawn,b3,c4,24.12,5.77,False,
G20240901153900074,93,white,pawn,a2,d5,0.0,6.17,False,
G20240901153900074,94,black,rook,g8,c5,22.62,4.71,False,
G20240901153900074,95,white,bishop,h4,e8,0.0,3.01,False,
G20240901153900074,96,black,pawn,h7,d6,7.94,2.36,False,
G20240901153900074,97,white,bishop,a6,f5,0.0,2.48,False,
G20240901153900074,98,black,pawn,e5,h5,17.25,2.68,False,
G20240901153900074,99,white,rook,b4,b5,0.0,1.0,False,
G20240901153900074,100,black,pawn,d8,f4,7.54,1.87,False,
G20240901153900074,101,white,pawn,b7,d4,0.0,3.24,False,
G20240901153900074,102,black,queen,b8,e8,4.81,-0.98,False,
G20240901153900074,103,white,bishop,e3,h8,0.0,-0.26,False,
G20240901153900074,104,black,pawn,f5,a3,8.53,-0.69,False,
G20240901153900074,105,white,pawn,c1,d7,0.0,-1.07,False,
G20240901153900074,106,black,knight,b8,d2,4.45,0.32,False,
G20240901153900074,107,white,queen,a4,e5,0.0,1.45,False,
G20240901153900074,108,black,bishop,b3,e7,4.49,1.44,False,
G20240901153900074,109,black,(end),??,??,0.0,-1.44,False,
G20240901170700075,1,white,pawn,d2,d4,0.0,-0.57,False,
G20240901170700075,2,black,pawn,g8,f6,5.89,-1.14,False,
G20240901170700075,3,white,pawn,c2,c4,0.0,-0.3,False,
G20240901170700075,4,black,pawn,g7,g6,1.66,-0.18,False,
G20240901170700075,5,white,pawn,f1,a8,0.0,1.36,False,
G20240901170700075,6,black,pawn,h6,g3,2.54,1.33,False,
G20240901170700075,7,white,queen,b7,e5,0.0,3.42,False,
G20240901170700075,8,black,bishop,e3,e7,4.59,3.48,False,
G20240901170700075,9,white,knight,f1,h7,0.0,3.38,False,
G20240901170700075,10,black,pawn,h2,e6,22.17,1.89,False,
G20240901170700075,11,white,queen,f3,g4,0.0,2.1,False,
G20240901170700075,12,black,pawn,d3,d4,19.28,-0.11,False,
G20240901170700075,13,white,pawn,b1,d6,0.0,0.69,False,
G20240901170700075,14,black,pawn,d3,d2,31.38,1.48,False,
G20240901170700075,15,white,bishop,h8,a8,0.0,2.93,False,
G20240901170700075,16,black,pawn,b2,c1,26.26,2.96,False,
G20240901170700075,17,white,bishop,c5,a6,0.0,2.23,False,
G20240901170700075,18,black,pawn,b7,b1,26.96,2.44,False,
G20240901170700075,19,white,bishop,e2,d8,0.0,1.81,False,
G20240901170700075,20,black,queen,b4,f2,16.93,3.32,False,
G20240901170700075,21,white,bishop,e7,c3,0.0,4.71,False,
G20240901170700075,22,black,knight,d2,d5,13.19,6.1,False,
G20240901170700075,23,white,rook,b3,a1,0.0,6.05,False,
G20240901170700075,24,black,bishop,g4,e7,15.45,5.57,False,
G20240901170700075,25,white,pawn,h3,b5,0.0,3.47,False,
G20240901170700075,26,black,knight,e1,e3,12.76,1.48,False,
G20240901170700075,27,white,pawn,e6,a1,0.0,1.31,False,
G20240901170700075,28,black,rook,g2,g1,13.03,1.04,False,
G20240901170700075,29,white,bishop,a1,c5,0.0,-0.13,False,
G20240901170700075,30,black,pawn,b5,d4,6.55,1.99,False,
G20240901170700075,31,white,pawn,a3,g3,0.0,4.18,False,
G20240901170700075,32,black,knight,d4,e5,16.21,6.33,False,
G20240901170700075,33,white,bishop,b1,c3,0.0,5.58,False,
G20240901170700075,34,black,bishop,g7,d7,33.18,4.83,False,
G20240901170700075,35,white,rook,d5,c6,0.0,3.44,False,
G20240901170700075,36,black,knight,d8,b1,9.96,3.8,False,
G20240901170700075,37,white,pawn,f5,g8,0.0,4.94,False,
G20240901170700075,38,black,pawn,a8,d6,8.81,4.7,False,
G20240901170700075,39,white,rook,f3,e2,0.0,3.95,False,
G20240901170700075,40,black,rook,a6,a7,10.72,3.15,False,
G20240901170700075,41,white,rook,a1,e7,0.0,4.82,False,
G20240901170700075,42,black,knight,h8,b4,23.57,4.69,False,
G20240901170700075,43,white,knight,f2,g5,0.0,4.54,False,
G20240901170700075,44,black,rook,f6,e2,8.34,2.16,False,
G20240901170700075,45,white,pawn,h6,a3,0.0,-1.07,False,
G20240901170700075,46,black,pawn,g7,f3,8.98,-1.85,False,
G20240901170700075,47,white,knight,a7,d4,0.0,-2.3,False,
G20240901170700075,48,black,queen,e4,b7,9.41,-1.4,False,
G20240901170700075,49,white,knight,g6,b1,0.0,-0.75,False,
G20240901170700075,50,black,king,d2,b4,14.58,-2.08,False,
G20240901170700075,51,white,queen,d7,e5,0.0,-0.64,False,
G20240901170700075,52,black,queen,f6,c7,12.9,-0.55,False,
G20240901170700075,53,white,pawn,f5,h7,0.0,-0.84,False,
G20240901170700075,54,white,(end),??,??,0.0,-0.84,False,
G20240901173000076,1,white,pawn,e2,e4,6.5,-1.33,False,
G20240901173000076,2,black,pawn,e7,e6,0.0,-1.13,False,
G20240901173000076,3,white,pawn,d2,d4,3.58,-1.03,False,
G20240901173000076,4,black,pawn,d7,d5,0.0,-1.07,False,
G20240901173000076,5,white,queen,f4,f5,3.49,-1.18,False,
G20240901173000076,6,black,queen,f4,b4,0.0,-2.56,False,
G20240901173000076,7,white,bishop,f6,b8,7.47,-2.95,False,
G20240901173000076,8,black,queen,a2,f2,0.0,-2.51,False,
G20240901173000076,9,white,pawn,b3,a1,18.16,-3.45,False,
G20240901173000076,10,black,queen,h3,a5,0.0,-1.86,False,
G20240901173000076,11,white,pawn,f2,f1,29.27,-2.8,False,
G20240901173000076,12,black,pawn,f3,h5,0.0,-3.27,False,
G20240901173000076,13,white,rook,g3,a4,4.63,-0.8,False,
G20240901173000076,14,black,pawn,h8,f8,0.0,2.26,False,
G20240901173000076,15,white,queen,e4,h8,25.72,3.11,False,
G20240901173000076,16,black,rook,a5,a4,0.0,2.25,False,
G20240901173000076,17,white,pawn,g6,h8,18.37,0.08,False,
G20240901173000076,18,black,pawn,d4,h4,0.0,0.33,False,
G20240901173000076,19,white,rook,f8,b6,30.61,-0.76,False,
G20240901173000076,20,black,queen,a8,a6,0.0,0.47,False,
G20240901173000076,21,white,bishop,d6,b6,7.54,-0.11,False,
G20240901173000076,22,black,bishop,a7,a2,0.0,0.39,False,
G20240901173000076,23,white,bishop,f6,d3,9.2,1.74,False,
G20240901173000076,24,black,bishop,c5,a8,0.0,1.87,False,
G20240901173000076,25,white,bishop,c6,e5,3.88,0.84,False,
G20240901173000076,26,black,pawn,b1,c5,0.0,1.43,False,
G20240901173000076,27,white,knight,b4,c5,20.03,2.01,False,
G20240901173000076,28,black,rook,c8,g8,0.0,0.91,False,
G20240901173000076,29,white,pawn,e1,h8,27.47,0.54,False,
G20240901173000076,30,black,queen,g4,a5,0.0,0.14,False,
G20240901173000076,31,white,pawn,h6,g5,31.89,2.15,False,
G20240901173000076,32,black,knight,h1,d3,0.0,3.05,False,
G20240901173000076,33,white,pawn,a8,g7,29.57,2.54,False,
G20240901173000076,34,black,pawn,b8,h1,0.0,3.12,False,
G20240901173000076,35,white,queen,h2,f3,32.14,3.13,False,
G20240901173000076,36,black,rook,h3,h3,0.0,2.64,False,
G20240901173000076,37,white,pawn,c2,f8,18.9,2.36,False,
G20240901173000076,38,black,rook,f8,a5,0.0,1.3,False,
G20240901173000076,39,white,pawn,b4,d4,5.86,1.29,False,
G20240901173000076,40,black,pawn,e3,a4,0.0,-0.21,False,
G20240901173000076,41,white,queen,f3,h4,20.86,1.79,False,
G20240901173000076,42,black,rook,d8,a7,0.0,1.55,False,
G20240901173000076,43,white,queen,g1,f4,24.63,-0.49,False,
G20240901173000076,44,black,bishop,a3,h2,0.0,-0.79,False,
G20240901173000076,45,white,knight,e3,e2,12.79,-0.56,False,
G20240901173000076,46,black,pawn,c5,g3,0.0,-0.79,False,
G20240901173000076,47,white,queen,c3,b4,2.78,-1.13,False,
G20240901173000076,48,black,pawn,g4,c4,0.0,-2.4,False,
G20240901173000076,49,white,pawn,c8,g2,13.56,-1.66,False,
G20240901173000076,50,black,pawn,a5,e2,0.0,-0.79,False,
G20240901173000076,51,white,pawn,f3,f3,14.13,-0.77,False,
G20240901173000076,52,black,bishop,a1,g4,0.0,0.14,False,
G20240901173000076,53,white,queen,f4,c5,21.94,1.69,False,
G20240901173000076,54,white,(end),??,??,0.0,1.69,False,
G20240901154400077,1,white,pawn,d2,d4,0.0,0.11,False,
G20240901154400077,2,black,pawn,g8,f6,6.19,-1.59,False,
G20240901154400077,3,white,pawn,c2,c4,0.0,-0.01,False,
G20240901154400077,4,black,pawn,g7,g6,4.16,0.47,False,
G20240901154400077,5,white,bishop,g4,d2,0.0,1.97,False,
G20240901154400077,6,black,rook,c2,h4,5.29,2.59,False,
G20240901154400077,7,white,bishop,e1,c8,0.0,1.56,False,
G20240901154400077,8,black,pawn,f2,d3,2.66,0.4,False,
G20240901154400077,9,white,pawn,f7,c2,0.0,0.63,False,
G20240901154400077,10,black,pawn,f8,b7,32.23,1.4,False,
G20240901154400077,11,white,pawn,c6,e6,0.0,1.35,False,
G20240901154400077,12,black,pawn,d5,d6,33.42,0.71,False,
G20240901154400077,13,white,pawn,e3,g8,0.0,0.8,False,
G20240901154400077,14,black,bishop,d6,d6,10.26,-0.28,False,
G20240901154400077,15,white,bishop,b5,f7,0.0,-0.98,False,
G20240901154400077,16,black,knight,c8,e4,19.76,-2.2,False,
G20240901154400077,17,white,bishop,h1,h6,0.0,-1.69,False,
G20240901154400077,18,black,knight,c6,a4,33.49,-1.62,False,
G20240901154400077,19,white,pawn,e7,a2,0.0,-2.82,False,
G20240901154400077,20,black,knight,e8,b8,34.02,-2.36,False,
G20240901154400077,21,white,knight,f4,d6,0.0,-3.17,False,
G20240901154400077,22,black,pawn,e1,f8,21.44,-2.3,False,
G20240901154400077,23,white,pawn,b4,c7,0.0,-2.5,False,
G20240901154400077,24,black,rook,g2,c2,30.2,-2.31,False,
G20240901154400077,25,white,rook,f7,g6,0.0,-1.14,False,
G20240901154400077,26,white,(end),??,??,0.0,-1.14,False,
G20240901214600078,1,white,pawn,e2,e4,6.01,-0.17,False,
G20240901214600078,2,black,pawn,e7,e6,0.0,0.62,False,
G20240901214600078,3,white,pawn,d2,d4,1.84,1.37,False,
G20240901214600078,4,black,pawn,d7,d5,0.0,-0.36,False,
G20240901214600078,5,white,pawn,f2,a2,1.75,-0.25,False,
G20240901214600078,6,black,knight,g6,f7,0.0,-0.31,False,
G20240901214600078,7,white,knight,d7,d6,2.76,-0.31,False,
G20240901214600078,8,black,knight,e8,a4,0.0,-0.91,False,
G20240901214600078,9,white,pawn,d7,h1,4.74,-0.72,False,
G20240901214600078,10,black,pawn,c1,h5,0.0,0.39,False,
G20240901214600078,11,white,queen,a1,d3,29.1,0.37,False,
G20240901214600078,12,black,pawn,c3,b6,0.0,0.03,False,
G20240901214600078,13,white,bishop,h7,g7,30.84,1.14,False,
G20240901214600078,14,black,pawn,c7,g5,0.0,1.11,False,
G20240901214600078,15,white,pawn,a2,d2,26.65,-0.22,False,
G20240901214600078,16,black,queen,c8,d3,0.0,-1.3,False,
G20240901214600078,17,white,pawn,b2,d8,34.16,-1.47,False,
G20240901214600078,18,black,knight,h2,f4,0.0,-2.85,False,
G20240901214600078,19,white,pawn,a8,c8,16.6,-4.42,False,
G20240901214600078,20,black,rook,d2,d8,0.0,-7.41,False,
G20240901214600078,21,white,pawn,f7,g5,27.02,-7.01,False,
G20240901214600078,22,black,pawn,c4,f2,0.0,-5.91,False,
G20240901214600078,23,white,pawn,f7,g6,25.19,-6.04,False,
G20240901214600078,24,black,knight,f8,c5,0.0,-5.34,False,
G20240901214600078,25,white,pawn,d8,b6,27.98,-6.06,False,
G20240901214600078,26,black,queen,e4,b2,0.0,-4.06,False,
G20240901214600078,27,white,bishop,a1,b6,8.01,-2.54,False,
G20240901214600078,28,white,(end),??,??,0.0,-2.54,False,
G20240901220100079,1,white,pawn,e2,e4,5.31,2.63,False,
G20240901220100079,2,black,pawn,c7,c5,0.0,2.22,False,
G20240901220100079,3,white,pawn,g1,f3,3.67,1.69,False,
G20240901220100079,4,black,pawn,d7,d6,0.0,1.32,False,
G20240901220100079,5,white,pawn,h4,b8,3.15,0.47,False,
G20240901220100079,6,black,pawn,b2,d8,0.0,-0.1,False,
G20240901220100079,7,white,pawn,b5,a6,7.04,-0.49,False,
G20240901220100079,8,black,pawn,d6,b5,0.0,0.25,False,
G20240901220100079,9,white,bishop,h5,a8,11.46,1.63,False,
G20240901220100079,10,black,knight,c5,a7,0.0,-0.51,False,
G20240901220100079,11,white,pawn,h2,d4,19.23,-0.0,False,
G20240901220100079,12,black,knight,d5,h6,0.0,-0.33,False,
G20240901220100079,13,white,knight,f5,g1,29.09,0.41,False,
G20240901220100079,14,black,king,e3,f2,0.0,-0.35,False,
G20240901220100079,15,white,pawn,h7,b6,13.78,0.82,False,
G20240901220100079,16,black,pawn,c4,c5,0.0,0.67,False,
G20240901220100079,17,white,pawn,e7,c8,6.63,2.53,False,
G20240901220100079,18,black,rook,f1,b1,0.0,3.32,False,
G20240901220100079,19,white,bishop,g3,g4,24.58,3.9,False,
G20240901220100079,20,black,knight,d8,f8,0.0,3.08,False,
G20240901220100079,21,white,pawn,g6,f8,28.93,3.35,False,
G20240901220100079,22,black,pawn,g3,d3,0.0,2.63,False,
G20240901220100079,23,white,knight,c8,e6,17.39,4.82,False,
G20240901220100079,24,black,pawn,f5,f5,0.0,3.91,False,
G20240901220100079,25,white,rook,f4,b4,32.91,5.58,False,
G20240901220100079,26,black,pawn,c1,h2,0.0,5.46,False,
G20240901220100079,27,white,pawn,d2,c3,12.87,8.16,False,
G20240901220100079,28,black,knight,g4,a6,0.0,6.77,False,
G20240901220100079,29,white,pawn,c3,a3,11.01,6.24,False,
G20240901220100079,30,black,queen,d1,e1,0.0,6.31,False,
G20240901220100079,31,white,bishop,e5,a5,18.14,5.81,False,
G20240901220100079,32,black,pawn,c8,f5,0.0,5.01,False,
G20240901220100079,33,white,pawn,a2,c2,15.49,5.7,False,
G20240901220100079,34,black,pawn,f6,e6,0.0,4.76,False,
G20240901220100079,35,white,pawn,b8,g1,13.5,5.2,False,
G20240901220100079,36,black,pawn,e1,a2,0.0,4.14,False,
G20240901220100079,37,white,pawn,c7,f5,8.33,3.63,False,
G20240901220100079,38,black,pawn,b7,c6,0.0,3.2,False,
G20240901220100079,39,white,pawn,f7,f2,6.77,1.21,False,
G20240901220100079,40,black,pawn,g8,g4,0.0,0.49,False,
G20240901220100079,41,white,pawn,f1,f4,2.02,-1.73,False,
G20240901220100079,42,black,queen,b6,c6,0.0,-2.35,False,
G20240901220100079,43,white,pawn,c4,c5,12.72,-2.26,False,
G20240901220100079,44,black,queen,f7,h6,0.0,1.08,False,
G20240901220100079,45,white,king,f8,b2,13.45,0.8,False,
G20240901220100079,46,black,bishop,h4,f5,0.0,1.48,False,
G20240901220100079,47,white,bishop,h6,h3,22.13,0.19,False,
G20240901220100079,48,black,queen,d1,c4,0.0,-0.74,False,
G20240901220100079,49,white,rook,c3,b4,17.5,-2.85,False,
G20240901220100079,50,black,rook,g5,f7,0.0,-2.39,False,
G20240901220100079,51,black,(end),??,??,0.0,2.39,False,
G20240901154500080,1,white,pawn,d2,d4,5.6,0.32,False,
G20240901154500080,2,black,pawn,d7,d5,0.0,0.32,False,
G20240901154500080,3,white,pawn,c2,c4,6.43,0.04,False,
G20240901154500080,4,black,pawn,e7,e6,0.0,-0.61,False,
G20240901154500080,5,white,pawn,b2,f1,6.43,-0.99,False,
G20240901154500080,6,black,pawn,d1,a7,0.0,-0.01,False,
G20240901154500080,7,white,knight,a5,b2,4.3,-1.72,False,
G20240901154500080,8,black,bishop,h1,d1,0.0,-2.19,False,
G20240901154500080,9,white,rook,c7,h7,22.81,-2.05,False,
G20240901154500080,10,black,pawn,g1,d2,0.0,-1.61,False,
G20240901154500080,11,white,pawn,g8,a6,4.93,-0.7,False,
G20240901154500080,12,black,pawn,g1,g1,0.0,2.02,False,
G20240901154500080,13,white,rook,b4,d3,6.92,-0.48,False,
G20240901154500080,14,black,pawn,e7,b8,0.0,-1.3,False,
G20240901154500080,15,white,pawn,f3,h8,12.32,-0.41,False,
G20240901154500080,16,black,pawn,d2,d2,0.0,0.13,False,
G20240901154500080,17,white,pawn,g2,a7,28.75,0.2,False,
G20240901154500080,18,black,pawn,c4,h4,0.0,0.12,False,
G20240901154500080,19,white,knight,d4,d3,8.81,1.57,False,
G20240901154500080,20,black,pawn,b3,c7,0.0,1.1,False,
G20240901154500080,21,white,bishop,c3,g7,4.85,0.6,False,
G20240901154500080,22,black,king,f5,h3,0.0,-0.62,False,
G20240901154500080,23,white,knight,d3,c3,3.37,0.49,False,
G20240901154500080,24,black,queen,e7,a4,0.0,0.49,False,
G20240901154500080,25,white,pawn,g2,h7,29.55,-1.51,False,
G20240901154500080,26,black,queen,e2,g2,0.0,-0.12,False,
G20240901154500080,27,white,pawn,h2,g1,7.92,0.14,False,
G20240901154500080,28,black,pawn,f2,f1,0.0,0.14,False,
G20240901154500080,29,white,bishop,e4,f3,22.09,2.03,False,
G20240901154500080,30,black,pawn,b2,b4,0.0,1.43,False,
G20240901154500080,31,white,pawn,h8,e3,8.45,1.36,False,
G20240901154500080,32,black,knight,b3,c6,0.0,-1.05,False,
G20240901154500080,33,white,pawn,h8,a6,16.93,-2.62,False,
G20240901154500080,34,black,pawn,b2,e4,0.0,-3.5,False,
G20240901154500080,35,white,knight,d8,g7,15.76,-1.85,False,
G20240901154500080,36,black,rook,f1,h8,0.0,-2.1,False,
G20240901154500080,37,white,queen,b6,b7,6.39,-1.19,False,
G20240901154500080,38,black,knight,a7,f4,0.0,-1.36,False,
G20240901154500080,39,white,bishop,d7,e8,16.37,-1.69,False,
G20240901154500080,40,black,pawn,f6,c5,0.0,-1.38,False,
G20240901154500080,41,white,pawn,a2,c8,7.76,-0.21,False,
G20240901154500080,42,black,rook,h2,f6,0.0,-0.02,False,
G20240901154500080,43,white,pawn,f8,c2,7.95,-2.0,False,
G20240901154500080,44,black,queen,f7,d4,0.0,-3.15,False,
G20240901154500080,45,white,queen,a7,e8,14.21,-3.12,False,
G20240901154500080,46,black,pawn,g2,h2,0.0,-2.14,False,
G20240901154500080,47,white,pawn,e2,c7,7.57,-1.52,False,
G20240901154500080,48,black,pawn,e8,a2,0.0,-2.72,False,
G20240901154500080,49,white,pawn,d6,c6,11.8,-4.96,False,
G20240901154500080,50,black,bishop,h1,b3,0.0,-5.17,False,
G20240901154500080,51,white,pawn,c5,e5,21.55,-3.53,False,
G20240901154500080,52,black,pawn,d7,e4,0.0,-2.26,False,
G20240901154500080,53,white,queen,h5,a1,15.86,-1.98,False,
G20240901154500080,54,black,rook,g7,c1,0.0,-2.28,False,
G20240901154500080,55,white,knight,c4,b1,20.54,-0.65,False,
G20240901154500080,56,black,rook,g2,d8,0.0,-0.3,False,
G20240901154500080,57,white,king,e1,d2,11.11,0.68,False,
G20240901154500080,58,black,rook,a6,g5,0.0,0.32,False,
G20240901154500080,59,white,queen,b2,c5,14.16,-0.01,False,
G20240901154500080,60,black,king,d2,f4,0.0,0.88,False,
G20240901154500080,61,black,(end),??,??,0.0,-0.88,False,
G20240901154100081,1,white,pawn,e2,e4,0.0,-0.13,False,
G20240901154100081,2,black,pawn,e7,e6,7.69,1.52,False,
G20240901154100081,3,white,pawn,d2,d4,0.0,2.45,False,
G20240901154100081,4,black,pawn,d7,d5,4.14,2.22,False,
G20240901154100081,5,white,pawn,a1,b7,0.0,2.49,False,
G20240901154100081,6,black,bishop,d4,a1,4.55,1.51,False,
G20240901154100081,7,white,knight,c2,e3,0.0,2.76,False,
G20240901154100081,8,black,queen,e6,b5,2.94,1.87,False,
G20240901154100081,9,white,bishop,h4,b1,0.0,0.84,False,
G20240901154100081,10,black,knight,a8,h3,25.54,-0.16,False,
G20240901154100081,11,white,pawn,g4,g1,0.0,0.32,False,
G20240901154100081,12,black,pawn,c3,h2,34.72,2.01,False,
G20240901154100081,13,white,pawn,f3,f3,0.0,-0.82,False,
G20240901154100081,14,black,pawn,d7,b2,16.64,-2.43,False,
G20240901154100081,15,white,pawn,b8,f8,0.0,-2.02,True,bishop
G20240901154100081,16,black,bishop,h5,h7,22.45,-0.31,False,
G20240901154100081,17,white,knight,a7,c5,0.0,-0.51,False,
G20240901154100081,18,black,pawn,f5,a3,31.06,-0.27,False,
G20240901154100081,19,white,queen,f7,b4,0.0,0.3,False,
G20240901154100081,20,black,knight,f6,g7,28.71,-0.8,False,
G20240901154100081,21,white,knight,a1,h8,0.0,-1.56,False,
G20240901154100081,22,black,knight,h1,e2,20.03,-1.13,False,
G20240901154100081,23,white,pawn,h7,f6,0.0,-1.81,False,
G20240901154100081,24,black,pawn,c6,h4,28.56,-1.0,False,
G20240901154100081,25,white,pawn,e6,b7,0.0,-2.02,False,
G20240901154100081,26,black,queen,f8,h7,33.41,-0.34,False,
G20240901154100081,27,white,queen,f8,h2,0.0,0.4,False,
G20240901154100081,28,black,rook,e8,c2,18.51,0.32,False,
G20240901154100081,29,white,rook,d6,f3,0.0,0.09,False,
G20240901154100081,30,black,knight,e4,g5,25.91,-1.58,False,
G20240901154100081,31,white,rook,g3,b6,0.0,-1.63,False,
G20240901154100081,32,black,pawn,d6,e1,22.76,-0.74,False,
G20240901154100081,33,white,queen,e6,c6,0.0,-0.64,False,
G20240901154100081,34,black,knight,a6,g6,17.89,-1.1,False,
G20240901154100081,35,white,rook,f6,c3,0.0,-1.39,False,
G20240901154100081,36,black,pawn,c3,e4,23.14,-3.01,False,
G20240901154100081,37,white,pawn,b8,e4,0.0,-3.76,False,
G20240901154100081,38,black,rook,c6,h6,3.35,-3.84,False,
G20240901154100081,39,white,knight,b7,h3,0.0,-3.82,False,
G20240901154100081,40,black,bishop,f3,f3,10.96,-3.3,False,
G20240901154100081,41,white,knight,e4,b2,0.0,-3.78,False,
G20240901154100081,42,black,queen,b1,b8,6.54,-1.37,False,
G20240901154100081,43,black,(end),??,??,0.0,1.37,False,
G20240901184700082,1,white,pawn,e2,e4,0.0,-1.03,False,
G20240901184700082,2,black,pawn,e7,e6,6.77,-2.07,False,
G20240901184700082,3,white,pawn,d2,d4,0.0,-1.83,False,
G20240901184700082,4,black,pawn,d7,d5,7.9,-0.91,False,
G20240901184700082,5,white,knight,h6,h7,0.0,-0.9,False,
G20240901184700082,6,black,bishop,d5,g1,6.48,1.57,False,
G20240901184700082,7,white,rook,h3,h4,0.0,2.57,False,
G20240901184700082,8,black,pawn,e8,d2,7.17,2.17,False,
G20240901184700082,9,white,bishop,f6,f8,0.0,2.99,False,
G20240901184700082,10,black,bishop,f7,b2,14.26,4.79,False,
G20240901184700082,11,white,pawn,c2,a3,0.0,3.95,False,
G20240901184700082,12,black,bishop,b1,f5,7.45,4.25,False,
G20240901184700082,13,white,bishop,b1,f8,0.0,3.4,False,
G20240901184700082,14,black,knight,d4,e5,33.7,1.76,False,
G20240901184700082,15,white,pawn,a2,d2,0.0,1.46,False,
G20240901184700082,16,black,pawn,f8,c3,9.34,2.51,False,
G20240901184700082,17,white,bishop,f4,d2,0.0,3.85,False,
G20240901184700082,18,black,pawn,g1,d5,24.74,2.69,False,
G20240901184700082,19,white,pawn,b5,f8,0.0,3.5,False,
G20240901184700082,20,black,king,a5,c5,29.98,4.14,False,
G20240901184700082,21,white,king,d5,f5,0.0,5.29,False,
G20240901184700082,22,black,pawn,c2,a5,18.81,3.54,False,
G20240901184700082,23,white,knight,b8,c7,0.0,2.2,False,
G20240901184700082,24,black,knight,f6,a3,14.51,1.7,False,
G20240901184700082,25,white,pawn,d3,h1,0.0,1.35,False,
G20240901184700082,26,black,bishop,a8,c6,12.09,2.15,False,
G20240901184700082,27,white,bishop,c1,d7,0.0,0.44,False,
G20240901184700082,28,black,pawn,c2,h3,5.39,0.01,False,
G20240901184700082,29,white,knight,e7,h3,0.0,-2.22,False,
G20240901184700082,30,black,pawn,c6,g2,5.42,-2.11,False,
G20240901184700082,31,white,king,e8,a2,0.0,-1.72,False,
G20240901184700082,32,black,pawn,c1,f5,26.94,-1.79,False,
G20240901184700082,33,white,pawn,e1,e2,0.0,-1.65,False,
G20240901184700082,34,black,pawn,d8,g4,27.34,-2.26,False,
G20240901184700082,35,white,pawn,h5,a8,0.0,-2.03,False,
G20240901184700082,36,black,pawn,a1,b8,19.06,-0.74,False,
G20240901184700082,37,white,knight,e2,h5,0.0,0.56,False,
G20240901184700082,38,black,knight,h2,a1,29.85,-0.15,False,
G20240901184700082,39,white,rook,a4,d1,0.0,0.7,False,
G20240901184700082,40,black,knight,e5,e2,26.35,1.09,False,
G20240901184700082,41,white,knight,c4,b1,0.0,-0.8,False,
G20240901184700082,42,black,rook,h1,h3,2.9,-2.12,False,
G20240901184700082,43,white,rook,h1,f6,0.0,-1.87,False,
G20240901184700082,44,black,pawn,c4,f2,9.74,-3.32,False,
G20240901184700082,45,white,bishop,e4,f3,0.0,-3.18,False,
G20240901184700082,46,black,knight,b7,e7,6.33,-4.65,False,
G20240901184700082,47,white,pawn,d7,f8,0.0,-3.31,False,
G20240901184700082,48,black,rook,e2,b1,12.02,-1.38,False,
G20240901184700082,49,white,queen,e7,f2,0.0,0.68,False,
G20240901184700082,50,black,queen,a4,e8,9.55,-0.1,False,
G20240901184700082,51,white,knight,f3,c2,0.0,1.33,False,
G20240901184700082,52,black,pawn,f6,a2,6.68,-0.94,False,
G20240901184700082,53,white,rook,g6,e1,0.0,-2.63,False,
G20240901184700082,54,white,(end),??,??,0.0,-2.63,False,
G20240901181200083,1,white,pawn,e2,e4,7.64,-2.28,False,
G20240901181200083,2,black,pawn,e7,e5,0.0,-2.53,False,
G20240901181200083,3,white,pawn,g1,f3,1.91,-3.6,False,
G20240901181200083,4,black,pawn,b8,c6,0.0,-3.81,False,
G20240901181200083,5,white,bishop,f3,h8,5.31,-1.67,False,
G20240901181200083,6,black,bishop,h6,a5,0.0,-1.4,False,
G20240901181200083,7,white,pawn,c4,a8,2.27,-1.03,False,
G20240901181200083,8,black,bishop,d5,a2,0.0,-1.15,False,
G20240901181200083,9,white,pawn,h4,g1,33.25,-0.92,False,
G20240901181200083,10,black,pawn,e2,e2,0.0,-0.1,False,
G20240901181200083,11,white,pawn,b4,h6,27.94,-3.03,False,
G20240901181200083,12,black,pawn,f7,g5,0.0,-2.76,False,
G20240901181200083,13,white,pawn,c5,h2,33.21,-4.15,False,
G20240901181200083,14,black,rook,h7,f7,0.0,-5.36,False,
G20240901181200083,15,white,knight,f8,c7,31.59,-5.66,False,
G20240901181200083,16,black,knight,f4,c2,0.0,-5.51,False,
G20240901181200083,17,white,pawn,a5,f2,30.46,-2.91,False,
G20240901181200083,18,black,rook,d6,e3,0.0,-2.96,False,
G20240901181200083,19,white,pawn,g8,b2,25.43,-0.31,False,
G20240901181200083,20,black,knight,a8,g6,0.0,0.37,False,
